Gene A	Gene B	Score	Category
P27999	P35177		SL
P27999	P32494		SL
P27999	P06844		SL
P27999	P06844		SL
P27999	Q02336		SL
P27999	P07273		SL
P27999	P32505		SL
P27999	P38633		SL
P27999	Q03330		SL
P27999	Q03330		SL
P27999	P20433		SL
P27999	P20433		SL
P27999	P36100		SL
P27999	Q04493		SL
P27999	Q12692		SL
P27999	P08518		SL
P27999	Q02908		SL
P22149	P16140		SL
P22149	P25604		SL
P22149	P25642		SL
P22149	P25656		SL
P22149	Q12158		SL
P22149	Q04002		SL
P22149	P43605		SL
P22149	P45820		SL
P22149	P40988		SL
P22149	P48565		SL
P22149	Q08237		SL
P22149	P41913		SL
P22149	Q08957		SL
P53159	P06105		SL
P53159	P36041		SL
P53159	P38011		SL
P53159	P38934		SL
P05737	Q12213		SL
P05737	Q12213		SL
P19807	P08456		SL
P40957	P32471		SL
P40957	P38198		SL
P40957	P24583		SL
P40957	P32830		SL
P40957	P18963		SL
P40957	P12385		SL
P40957	P33312		SL
P40957	P20434		SL
P40957	P33313		SL
P40957	P29366		SL
P40957	P38313		SL
P40957	P38326		SL
P40957	P38333		SL
P40957	P38334		SL
P40957	P38145		SL
P40957	P38342		SL
P40957	P32445		SL
P40957	P25364		SL
P40957	P20604		SL
P40957	Q12328		SL
P40957	P00942		SL
P40957	Q04601		SL
P40957	Q03761		SL
P40957	Q12030		SL
P40957	Q03976		SL
P40957	Q03941		SL
P40957	Q03944		SL
P40957	P38994		SL
P40957	P39081		SL
P40957	Q03776		SL
P40957	P41810		SL
P40957	P38907		SL
P40957	P32916		SL
P40957	Q06675		SL
P40957	Q06675		SL
P40957	P40968		SL
P40957	P48360		SL
P40957	Q04080		SL
P40957	Q12306		SL
P40957	P40005		SL
P40957	P32611		SL
P40957	P27895		SL
P40957	P27895		SL
P40957	P27895		SL
P40957	P29952		SL
P40957	P22141		SL
P40957	P40013		SL
P40957	P40013		SL
P40957	P40014		SL
P40957	P40016		SL
P40957	P40024		SL
P40957	P32598		SL
P40957	P07834		SL
P40957	P02557		SL
P40957	P02557		SL
P40957	P43588		SL
P40957	P53197		SL
P40957	Q01939		SL
P40957	P53169		SL
P40957	P53168		SL
P40957	P43636		SL
P40957	P53163		SL
P40957	P10961		SL
P40957	P53159		SL
P40957	P53159		SL
P40957	P52920		SL
P40957	P21827		SL
P40957	P53146		SL
P40957	P53145		SL
P40957	P12904		SL
P40957	P53131		SL
P40957	P22147		SL
P40957	P33411		SL
P40957	P32914		SL
P40957	Q02260		SL
P40957	P48363		SL
P40957	P12754		SL
P40957	P49704		SL
P40957	P23615		SL
P40957	P53303		SL
P40957	P87108		SL
P40957	P38792		SL
P40957	P38826		SL
P40957	P38877		SL
P40957	P16370		SL
P40957	P40506		SL
P40957	P40477		SL
P40957	Q00578		SL
P40957	P32354		SL
P40957	P40568		SL
P40957	P20448		SL
P40957	P47058		SL
P40957	P46959		SL
P40957	P35208		SL
P40957	P46988		SL
P40957	P17106		SL
P40957	P17106		SL
P40957	P47167		SL
P40957	P35729		SL
P40957	P36048		SL
P40957	P34232		SL
P40957	P36047		SL
P40957	P36131		SL
P40957	P36149		SL
P40957	P36161		SL
P40957	P36162		SL
P40957	Q12369		SL
P40957	Q12369		SL
P40957	P39929		SL
P40957	P46675		SL
P40957	P32353		SL
P40957	P38634		SL
P40957	Q08032		SL
P40957	P05759		SL
P40957	P52553		SL
P40957	P53378		SL
P40957	P19073		SL
P40957	Q06543		SL
P40957	Q06156		SL
P40957	P29496		SL
P40957	Q05881		SL
P40957	P37297		SL
P40957	Q06159		SL
P40957	Q12748		SL
P40957	Q06078		SL
P40957	P54784		SL
P40957	P11747		SL
P40957	P11746		SL
P40957	P49956		SL
P40957	Q04477		SL
P40957	Q01649		SL
P40957	P32352		SL
P40957	Q03654		SL
P40957	P38912		SL
P40957	Q03516		SL
P40957	P28239		SL
P40957	P23797		SL
P40957	Q03579		SL
P40957	P32337		SL
P40957	P40991		SL
P40957	P53938		SL
P40957	P06786		SL
P40957	P53900		SL
P40957	P53896		SL
P40957	P0CX27		SL
P40957	P41812		SL
P40957	P32911		SL
P40957	P33308		SL
P40957	P20052		SL
P40957	P33895		SL
P40957	Q12387		SL
P40957	P53632		SL
P40957	Q08273		SL
P40957	Q08287		SL
P40957	Q08457		SL
P40957	P08518		SL
P40957	P38523		SL
P40957	Q08683		SL
P40957	Q08746		SL
P40957	P46669		SL
P40957	P40987		SL
P40957	P22516		SL
P40957	Q02733		SL
P40957	Q02732		SL
P40957	Q02732		SL
P40957	P41338		SL
P40957	P17157		SL
P40957	P39073		SL
P40957	P32589		SL
P40957	O13297		SL
P40957	Q12143		SL
P40957	Q12464		SL
P40957	P46670		SL
P40957	Q12365		SL
P40957	P41819		SL
P40957	P21306		SL
P40957	Q12522		SL
P40957	Q06819		SL
P40957	P07703		SL
P40957	Q01454		SL
P40957	P17119		SL
P40957	P17119		SL
P40957	P17119		SL
P40957	Q06511		SL
P40957	Q06213		SL
P53152	Q04049		SL
P53152	P25454		SL
P53152	P32863		SL
P53152	P38927		SL
P53152	P06778		SL
P53152	P12689		SL
P53152	P14284		SL
P52920	P15436		SL
P49687	P34077		SL
P49687	P52593		SL
P21827	P39705		SL
P21827	P32499		SL
P21827	Q03790		SL
P53146	P28791		SL
P53146	P22214		SL
P53146	P41834		SL
P53145	P38861		SL
P53011	P15436		SL
P46672	P46655		SL
P46672	P00958		SL
P46672	P33418		SL
P53141	P08964		SL
P26309	P07866		SL
P26309	P34223		SL
P26309	P38237		SL
P26309	P15731		SL
P26309	P25604		SL
P26309	Q12158		SL
P26309	Q03465		SL
P26309	P12945		SL
P26309	P17255		SL
P26309	P40316		SL
P26309	P16664		SL
P26309	Q12379		SL
P26309	Q06337		SL
P26309	Q01560		SL
P26309	P43572		SL
P26309	P14724		SL
P26309	P53197		SL
P26309	P53197		SL
P26309	P53188		SL
P26309	P38932		SL
P26309	P38737		SL
P26309	P07347		SL
P26309	P38806		SL
P26309	P16522		SL
P26309	P38886		SL
P26309	P40509		SL
P26309	P80428		SL
P26309	P36037		SL
P26309	P38634		SL
P26309	P27801		SL
P26309	Q05933		SL
P26309	P20795		SL
P26309	P35817		SL
P26309	P06778		SL
P26309	P12868		SL
P26309	P04840		SL
P26309	P41813		SL
P26309	P53858		SL
P26309	P53829		SL
P26309	P48563		SL
P26309	P48562		SL
P26309	P50875		SL
P26309	Q12171		SL
P26309	P48582		SL
P26309	Q12060		SL
P53131	P52868		SL
P38633	P31376		SL
P38633	P38326		SL
P38633	P04050		SL
P38633	P06782		SL
P38633	Q03388		SL
P38633	P07273		SL
P38633	P38783		SL
P38633	Q03433		SL
P38633	P08518		SL
P38633	P29055		SL
Q01159	P04050		SL
Q01159	P04050		SL
Q01159	P25299		SL
Q01159	P22147		SL
Q01159	O13297		SL
P53124	P41818		SL
P41811	P53622		SL
P33891	P28791		SL
P33891	P43621		SL
P33891	P41811		SL
P33891	P22214		SL
P33891	P32074		SL
P33891	P41834		SL
P05738	P51401		SL
P28777	P53228		SL
P28777	P15019		SL
P28777	P11412		SL
P53115	Q12692		SL
P53114	P47822		SL
P53114	P53201		SL
P53114	P19659		SL
P53114	Q06213		SL
P32863	P31384		SL
P32863	P38086		SL
P32863	Q04377		SL
P32863	P49723		SL
P32863	P38766		SL
P32863	P46962		SL
P32863	P12954		SL
P32863	P12954		SL
P32863	P12954		SL
P32863	P00445		SL
P32863	P26793		SL
P32863	P26793		SL
P32863	Q03957		SL
P32863	P09959		SL
P32863	P34760		SL
P32863	P46963		SL
P32863	Q01649		SL
P32863	P53905		SL
P32863	P39008		SL
P13586	P38929		SL
Q02199	P36161		SL
P22147	Q00816		SL
P22147	Q02793		SL
P22147	Q02793		SL
P22147	P35207		SL
P22147	P35207		SL
P22147	P35207		SL
P22147	Q08162		SL
P22147	P07260		SL
P22147	P17883		SL
P22147	P17883		SL
P22147	P17883		SL
P46946	P38859		SL
P46946	P26793		SL
P46946	P26793		SL
P46946	P07271		SL
P46946	P35187		SL
P46946	P35187		SL
P46946	P35187		SL
P46946	P39875		SL
P46946	P39875		SL
P46946	Q08496		SL
P39016	P31384		SL
P39016	P24276		SL
P39016	P25302		SL
P39016	P09959		SL
P39016	Q99177		SL
P53104	Q06680		SL
P53104	P49018		SL
P53104	P0CS90		SL
P53104	P54790		SL
P53104	P40991		SL
P40956	P21372		SL
P40956	P19736		SL
P40956	Q07350		SL
P40956	P39676		SL
P40956	P32524		SL
P53099	Q03144		SL
P53099	Q03148		SL
P39938	P39939		SL
P39938	P39939		SL
Q00362	P14737		SL
Q00362	P52918		SL
Q00362	P24814		SL
Q00362	P20437		SL
Q00362	P20438		SL
P53096	P31376		SL
P53096	P41546		SL
P53096	P40567		SL
P53096	Q12692		SL
P53096	Q08963		SL
P53091	P38132		SL
P53090	P38840		SL
P22137	P33338		SL
P32558	P32479		SL
P32558	P11633		SL
P32558	Q01448		SL
P32558	P38351		SL
P32558	P04911		SL
P32558	P32914		SL
P32558	Q03330		SL
P32558	Q03330		SL
P32558	P47171		SL
P32558	P32774		SL
P32558	Q05949		SL
P32558	Q06697		SL
P32558	P27692		SL
P32558	Q04636		SL
P32558	Q04636		SL
P32558	Q12692		SL
P32558	P89105		SL
P32558	Q08649		SL
P32558	P11632		SL
P32558	P23293		SL
P34164	Q04739		SL
P53086	P38200		SL
P53086	Q00402		SL
P53086	Q02647		SL
P53086	P40960		SL
P53086	P40013		SL
P53086	P40013		SL
P53086	P38696		SL
P53086	P36022		SL
P53086	P36022		SL
P53086	P36022		SL
P53086	Q07887		SL
P53086	P49956		SL
P53086	P36224		SL
P53086	Q04949		SL
P53086	P39946		SL
P53086	P33420		SL
P53086	P17119		SL
P53086	P17119		SL
P53086	P17119		SL
P53086	P17119		SL
P53086	P17119		SL
P53083	Q07468		SL
P53083	P38825		SL
P53083	Q08001		SL
P53083	P07213		SL
P53079	P32602		SL
P53079	P22213		SL
P53079	P41810		SL
P53079	P40094		SL
P53079	P43621		SL
P53079	P41811		SL
P53079	P53271		SL
P53079	Q99260		SL
P53079	P53959		SL
P53079	P32074		SL
P53079	P20133		SL
Q92316	P39007		SL
P53072	Q02648		SL
P22224	P32471		SL
P22224	P11433		SL
P22224	P18414		SL
P22224	P38242		SL
P22224	P15873		SL
P22224	P38261		SL
P22224	P20486		SL
P22224	P32570		SL
P22224	Q12315		SL
P22224	P30619		SL
P22224	P89102		SL
P22224	P89102		SL
P22224	Q12030		SL
P22224	P38994		SL
P22224	P33332		SL
P22224	P07560		SL
P22224	P01123		SL
P22224	P40357		SL
P22224	P46951		SL
P22224	P53303		SL
P22224	P38604		SL
P22224	P38803		SL
P22224	P38805		SL
P22224	P38806		SL
P22224	P38882		SL
P22224	P39014		SL
P22224	P32844		SL
P22224	P19658		SL
P22224	P47172		SL
P22224	P33201		SL
P22224	P35728		SL
P22224	P32600		SL
P22224	P36149		SL
P22224	Q06245		SL
P22224	P19073		SL
P22224	P19073		SL
P22224	P19073		SL
P22224	Q04264		SL
P22224	Q04217		SL
P22224	Q02795		SL
P22224	P53927		SL
P22224	P53896		SL
P22224	P17065		SL
P22224	P17065		SL
P22224	P42842		SL
P22224	Q08273		SL
P22224	P07274		SL
P22224	P39744		SL
P22224	P19524		SL
P22224	P19524		SL
P22224	P46961		SL
P22224	P32601		SL
P22224	Q12406		SL
P22224	P32855		SL
P22224	P32855		SL
P22224	P07703		SL
P53070	Q12093		SL
P53068	P15731		SL
P53068	P15436		SL
P53068	P32598		SL
P53068	P41813		SL
P53064	P38326		SL
P53064	Q03465		SL
P53064	P06242		SL
P53064	Q05471		SL
P53064	O94742		SL
P53064	Q03388		SL
P53064	P43593		SL
P53064	P07273		SL
P53064	P07273		SL
P53064	P32914		SL
P53064	P32914		SL
P53064	P32585		SL
P53064	P23638		SL
P53064	P42935		SL
P53064	P34162		SL
P53064	P38886		SL
P53064	Q03957		SL
P53064	Q03957		SL
P53064	Q12509		SL
P53064	Q06706		SL
P53064	Q03433		SL
P53064	Q04636		SL
P53064	Q04781		SL
P53064	Q03254		SL
P53064	Q03254		SL
P53064	Q04868		SL
P53064	P53617		SL
P53064	Q12692		SL
P53064	Q02908		SL
P53064	Q02884		SL
P53063	Q02792		SL
P53062	P18410		SL
P53062	P25358		SL
P53062	P25628		SL
P53062	P40578		SL
P53062	P39540		SL
P53062	P35210		SL
P53062	P32353		SL
P53062	Q06541		SL
P53062	P40319		SL
P53062	P25087		SL
P53062	P54781		SL
P53062	P32352		SL
P53062	P40345		SL
P53062	P53629		SL
P53062	Q08650		SL
P04807	P17709		SL
P53201	P39702		SL
P53201	P31376		SL
P53201	P31373		SL
P53201	P31384		SL
P53201	P34223		SL
P53201	P61830		SL
P53201	P35177		SL
P53201	P38297		SL
P53201	P38326		SL
P53201	P25555		SL
P53201	P25588		SL
P53201	P25644		SL
P53201	P25656		SL
P53201	P46944		SL
P53201	P46674		SL
P53201	P42073		SL
P53201	P32609		SL
P53201	Q06337		SL
P53201	P38931		SL
P53201	P39904		SL
P53201	P23643		SL
P53201	P32623		SL
P53201	P40013		SL
P53201	P39101		SL
P53201	P43572		SL
P53201	P14724		SL
P53201	P53192		SL
P53201	P07273		SL
P53201	P53179		SL
P53201	P06104		SL
P53201	P53166		SL
P53201	P53154		SL
P53201	P53114		SL
P53201	P53236		SL
P53201	P38746		SL
P53201	P21957		SL
P53201	P38790		SL
P53201	P38806		SL
P53201	O13539		SL
P53201	P40554		SL
P53201	P41544		SL
P53201	P08678		SL
P53201	P46962		SL
P53201	P80428		SL
P53201	P47017		SL
P53201	P12685		SL
P53201	P47006		SL
P53201	P34110		SL
P53201	P46985		SL
P53201	P05375		SL
P53201	P47142		SL
P53201	P47143		SL
P53201	P32801		SL
P53201	P26793		SL
P53201	P34237		SL
P53201	P21576		SL
P53201	P40395		SL
P53201	Q12150		SL
P53201	P09959		SL
P53201	Q06162		SL
P53201	Q12114		SL
P53201	Q06706		SL
P53201	P20795		SL
P53201	P35817		SL
P53201	Q06696		SL
P53201	Q06672		SL
P53201	Q04272		SL
P53201	P12868		SL
P53201	Q04868		SL
P53201	P32259		SL
P53201	P48565		SL
P53201	P48563		SL
P53201	P32561		SL
P53201	P33308		SL
P53201	P22579		SL
P53201	Q12692		SL
P53201	P48525		SL
P53201	Q12387		SL
P53201	P50875		SL
P53201	P38903		SL
P53201	Q08492		SL
P53201	Q12271		SL
P53201	Q12386		SL
P53201	Q12234		SL
P53201	Q08649		SL
P53201	P22082		SL
P53201	P15801		SL
P53201	P39073		SL
P53201	Q02796		SL
P53201	Q02908		SL
P53201	Q02884		SL
P53201	P35189		SL
P53201	Q12060		SL
P53201	Q12321		SL
P53201	Q06091		SL
P53201	P52917		SL
P33411	P40968		SL
P40357	P30619		SL
P40357	P89102		SL
P40357	P38994		SL
P40357	P33332		SL
P40357	P07560		SL
P40357	P01123		SL
P40357	P22224		SL
P40357	P32468		SL
P40357	P32844		SL
P40357	P19658		SL
P40357	Q06245		SL
P40357	Q06245		SL
P40357	P19073		SL
P40357	P19073		SL
P40357	P17065		SL
P40357	P48566		SL
P40357	Q12317		SL
P40357	P19524		SL
P40357	P19524		SL
P40357	P32601		SL
P40357	P32855		SL
P17649	P38067		SL
P40989	P38631		SL
P40989	P38631		SL
P53224	P32368		SL
P53228	P11412		SL
P32338	P25302		SL
P32338	P09959		SL
P53044	P33755		SL
P53044	P25694		SL
P53236	P06844		SL
P53236	Q03330		SL
P32914	P11633		SL
P32914	P38141		SL
P32914	P17629		SL
P32914	P07273		SL
P32914	P32505		SL
P32914	Q01159		SL
P32914	P32504		SL
P32914	P27692		SL
P32914	P27692		SL
P32914	P33441		SL
P32914	P35203		SL
P32914	P11632		SL
P53046	P51862		SL
P53046	P51862		SL
P48412	P32911		SL
Q02260	P33399		SL
Q00723	Q06411		SL
P48363	P31376		SL
P48363	P32790		SL
P48363	P38205		SL
P48363	P38265		SL
P48363	P31244		SL
P48363	P33754		SL
P48363	P38326		SL
P48363	P25559		SL
P48363	P11709		SL
P48363	P25357		SL
P48363	P25625		SL
P48363	P25651		SL
P48363	Q03465		SL
P48363	P24870		SL
P48363	P53379		SL
P48363	Q00402		SL
P48363	P38907		SL
P48363	P87284		SL
P48363	P46676		SL
P48363	Q06675		SL
P48363	Q05471		SL
P48363	Q02647		SL
P48363	P40960		SL
P48363	P00045		SL
P48363	Q02197		SL
P48363	P27895		SL
P48363	P39937		SL
P48363	P40013		SL
P48363	P40091		SL
P48363	P29311		SL
P48363	P34756		SL
P48363	P40957		SL
P48363	P32566		SL
P48363	P47074		SL
P48363	P47068		SL
P48363	P40958		SL
P48363	P47103		SL
P48363	P47113		SL
P48363	P24814		SL
P48363	P47154		SL
P48363	P47163		SL
P48363	P47167		SL
P48363	Q07887		SL
P48363	Q12509		SL
P48363	P52893		SL
P48363	P53378		SL
P48363	P39742		SL
P48363	P37370		SL
P48363	Q12748		SL
P48363	P09734		SL
P48363	P09734		SL
P48363	P49956		SL
P48363	P36224		SL
P48363	P53890		SL
P48363	P53829		SL
P48363	P48565		SL
P48363	Q12692		SL
P48363	Q12433		SL
P48363	P39083		SL
P48363	P32913		SL
P48363	Q12234		SL
P48363	Q08729		SL
P48363	P48606		SL
P48363	P48606		SL
P48363	P48606		SL
P48363	P38969		SL
P48363	P39946		SL
P48363	P40987		SL
P48363	P22516		SL
P48363	Q02732		SL
P48363	P32873		SL
P48363	P33420		SL
P48363	P46670		SL
P48363	Q12045		SL
P48363	P32526		SL
P48363	Q01454		SL
P53250	Q03048		SL
P53251	P40517		SL
P53251	P34232		SL
P53251	Q99257		SL
P35180	Q07807		SL
P35180	P07213		SL
P12754	P15180		SL
P53252	P32521		SL
P06115	P32477		SL
P06115	Q08220		SL
P06115	P41921		SL
P22204	P38987		SL
P22204	P32328		SL
P22204	P32328		SL
P22204	P32328		SL
P22204	P32328		SL
Q03018	P07866		SL
P32585	P20433		SL
P24868	P24869		SL
P24868	P24869		SL
P24868	P24869		SL
P24868	P24869		SL
P32943	P00546		SL
P32943	P40316		SL
P32943	P30283		SL
P53267	P38198		SL
P53267	P38283		SL
P53267	P54199		SL
P53267	P54199		SL
P53267	P27895		SL
P53267	P27895		SL
P53267	P40013		SL
P53267	P32598		SL
P53267	P53168		SL
P53267	P41695		SL
P53267	P07278		SL
P53267	P40460		SL
P53267	P40958		SL
P53267	P47134		SL
P53267	P01120		SL
P53267	P26449		SL
P53267	P01119		SL
P53267	Q02732		SL
P53267	P38991		SL
P53267	P17119		SL
P23615	P11633		SL
P23615	P38351		SL
P23615	P41940		SL
P23615	P40024		SL
P23615	P32914		SL
P23615	P32914		SL
P23615	P36053		SL
P23615	Q05949		SL
P23615	Q06697		SL
P23615	P53734		SL
P23615	P89105		SL
P23615	P11632		SL
P23615	Q06505		SL
P0CX29	P0CX30		SL
P53271	P53959		SL
P40260	P41948		SL
P40260	P41948		SL
P40260	P53390		SL
P40961	P18409		SL
P40961	Q07560		SL
P40961	P39925		SL
P40961	P87275		SL
P40961	P53083		SL
P40961	P38812		SL
P40961	O60200		SL
P40961	O60200		SL
P40961	P41800		SL
P40961	P35200		SL
P40961	Q05776		SL
P40961	P40341		SL
P40961	Q03557		SL
P40961	P39006		SL
P40961	Q12171		SL
P40961	P32795		SL
P53280	O94742		SL
P53280	P23638		SL
P53280	P38886		SL
P32504	P40013		SL
P53286	P38250		SL
P33336	P38204		SL
P33336	P35056		SL
P33336	P29340		SL
P33336	P23638		SL
P33336	P25038		SL
P13856	P29366		SL
P13856	P29366		SL
P13856	P01120		SL
P13856	P01119		SL
P39927	P25298		SL
P05374	P05375		SL
P39935	P39936		SL
P39935	P10081		SL
P39935	P07260		SL
P39935	P07260		SL
P39935	P07260		SL
P39935	P06634		SL
P53290	P53115		SL
P53290	P32608		SL
P53290	P32607		SL
P32893	P32613		SL
P32893	P07347		SL
P32893	Q01389		SL
P32893	P39005		SL
P32893	P36095		SL
P32893	P36116		SL
P32893	P40341		SL
P32893	P17260		SL
P32893	Q99394		SL
P32893	Q12051		SL
P32893	P32486		SL
P17891	P32521		SL
P53039	P25386		SL
P53039	P38968		SL
P53039	P38555		SL
P53039	P38555		SL
P53039	P39958		SL
P53039	P39958		SL
P53039	P07560		SL
P53039	P01123		SL
P53039	P01123		SL
P53039	P51996		SL
P53039	P51996		SL
P53039	P36018		SL
P53039	Q04491		SL
P53039	Q04491		SL
P53039	Q99260		SL
P53039	Q99260		SL
P53039	P48559		SL
P53039	P11655		SL
P53039	P11655		SL
P53039	P36017		SL
P53039	P36017		SL
P53039	P15303		SL
P53039	P15303		SL
P53298	P38907		SL
P53298	Q12493		SL
P53298	Q06162		SL
P53298	Q02732		SL
P49723	P22216		SL
P19812	P27895		SL
P41695	P39731		SL
P41695	P00549		SL
P41695	P11433		SL
P41695	P22336		SL
P41695	P38208		SL
P41695	P38198		SL
P41695	P38121		SL
P41695	P23724		SL
P41695	P09436		SL
P41695	P38221		SL
P41695	P19735		SL
P41695	P38249		SL
P41695	P38088		SL
P41695	P18963		SL
P41695	P38129		SL
P41695	P38145		SL
P41695	P06243		SL
P41695	P54199		SL
P41695	P19736		SL
P41695	Q12377		SL
P41695	Q12328		SL
P41695	P32797		SL
P41695	P41920		SL
P41695	Q12488		SL
P41695	Q03201		SL
P41695	P38960		SL
P41695	Q03195		SL
P41695	Q03761		SL
P41695	Q12030		SL
P41695	P06101		SL
P41695	P22213		SL
P41695	P12612		SL
P41695	P32916		SL
P41695	P32380		SL
P41695	Q06338		SL
P41695	Q12159		SL
P41695	P34087		SL
P41695	P38632		SL
P41695	P38628		SL
P41695	P27895		SL
P41695	P40014		SL
P41695	P39954		SL
P41695	P07834		SL
P41695	P43568		SL
P41695	P43563		SL
P41695	P01123		SL
P41695	Q00684		SL
P41695	P43609		SL
P41695	P30657		SL
P41695	P32496		SL
P41695	P21147		SL
P41695	P10961		SL
P41695	P53131		SL
P41695	P33411		SL
P41695	Q02260		SL
P41695	Q00723		SL
P41695	P12754		SL
P41695	P49704		SL
P41695	P53038		SL
P41695	P53267		SL
P41695	P48240		SL
P41695	P36421		SL
P41695	P41895		SL
P41695	P46951		SL
P41695	P53306		SL
P41695	P46677		SL
P41695	P08539		SL
P41695	P38712		SL
P41695	P16522		SL
P41695	P16370		SL
P41695	P40518		SL
P41695	P40506		SL
P41695	Q00245		SL
P41695	Q00578		SL
P41695	P40568		SL
P41695	P47058		SL
P41695	P47118		SL
P41695	P43682		SL
P41695	P34241		SL
P41695	P36100		SL
P41695	P36094		SL
P41695	P36012		SL
P41695	P36076		SL
P41695	P28320		SL
P41695	P36070		SL
P41695	P36047		SL
P41695	Q02206		SL
P41695	P36118		SL
P41695	P36132		SL
P41695	P15938		SL
P41695	Q12369		SL
P41695	P46675		SL
P41695	Q12133		SL
P41695	Q12186		SL
P41695	Q12208		SL
P41695	P10507		SL
P41695	P14743		SL
P41695	Q12460		SL
P41695	P53378		SL
P41695	P19073		SL
P41695	P29496		SL
P41695	Q05900		SL
P41695	P06168		SL
P41695	Q12749		SL
P41695	Q12745		SL
P41695	Q04712		SL
P41695	P39682		SL
P41695	P38987		SL
P41695	Q03630		SL
P41695	P11747		SL
P41695	Q04372		SL
P41695	Q05123		SL
P41695	Q12676		SL
P41695	Q03691		SL
P41695	Q03654		SL
P41695	Q05022		SL
P41695	Q02554		SL
P41695	Q03254		SL
P41695	P32337		SL
P41695	P53961		SL
P41695	P53886		SL
P41695	P53538		SL
P41695	P23503		SL
P41695	P53848		SL
P41695	P42847		SL
P41695	P32910		SL
P41695	P53738		SL
P41695	Q08204		SL
P41695	Q12109		SL
P41695	Q08278		SL
P41695	P07260		SL
P41695	Q12339		SL
P41695	P40962		SL
P41695	Q12343		SL
P41695	Q08649		SL
P41695	Q08683		SL
P41695	Q08746		SL
P41695	P40825		SL
P41695	P22023		SL
P41695	P46669		SL
P41695	P10964		SL
P41695	Q02724		SL
P41695	P37838		SL
P41695	P33419		SL
P41695	O13297		SL
P41695	Q12365		SL
P41695	Q01454		SL
P41695	P39933		SL
P41695	P32349		SL
P06775	P07245		SL
P46948	Q12149		SL
P07245	P37292		SL
P07245	P06775		SL
P07245	P37291		SL
P42941	P37292		SL
P42941	P16120		SL
P42941	P52892		SL
P42941	P43567		SL
P42941	P17423		SL
P42941	P37291		SL
P22803	P25373		SL
P22803	P17695		SL
P32905	Q03280		SL
P32905	P46654		SL
P32905	P46654		SL
P32905	P46654		SL
P30822	P21827		SL
P30822	P40517		SL
P50076	P13433		SL
P50076	Q92316		SL
P50076	P48439		SL
P32566	P13365		SL
P32566	P32790		SL
P32566	P32790		SL
P32566	P32790		SL
P32566	P34226		SL
P32566	P34226		SL
P32566	P38167		SL
P32566	P38167		SL
P32566	P24583		SL
P32566	P29465		SL
P32566	P29465		SL
P32566	P29465		SL
P32566	P38225		SL
P32566	P38225		SL
P32566	P38225		SL
P32566	P15731		SL
P32566	P15731		SL
P32566	P38273		SL
P32566	P38273		SL
P32566	P20049		SL
P32566	P20049		SL
P32566	P29366		SL
P32566	P29366		SL
P32566	P29366		SL
P32566	P35182		SL
P32566	P35182		SL
P32566	Q04629		SL
P32566	P50106		SL
P32566	P50106		SL
P32566	Q12163		SL
P32566	Q12163		SL
P32566	Q12163		SL
P32566	P50108		SL
P32566	P50108		SL
P32566	P42223		SL
P32566	P42223		SL
P32566	P39743		SL
P32566	P39743		SL
P32566	P39986		SL
P32566	P39986		SL
P32566	P39986		SL
P32566	P27895		SL
P32566	P25302		SL
P32566	P25302		SL
P32566	Q01477		SL
P32566	P39960		SL
P32566	P39960		SL
P32566	P39960		SL
P32566	P16387		SL
P32566	P53179		SL
P32566	P53179		SL
P32566	P53068		SL
P32566	P53068		SL
P32566	P48363		SL
P32566	P23638		SL
P32566	P32893		SL
P32566	P32893		SL
P32566	P32905		SL
P32566	P50077		SL
P32566	P50077		SL
P32566	P50089		SL
P32566	P50089		SL
P32566	Q00772		SL
P32566	Q00772		SL
P32566	Q00772		SL
P32566	Q00772		SL
P32566	P38696		SL
P32566	P38696		SL
P32566	P38843		SL
P32566	P38843		SL
P32566	P38843		SL
P32566	P38877		SL
P32566	P38877		SL
P32566	P38886		SL
P32566	P38886		SL
P32566	Q01389		SL
P32566	Q01389		SL
P32566	Q01389		SL
P32566	P40955		SL
P32566	P40955		SL
P32566	P40955		SL
P32566	P46956		SL
P32566	P46985		SL
P32566	P46985		SL
P32566	P47155		SL
P32566	P47155		SL
P32566	P32801		SL
P32566	P32801		SL
P32566	P25296		SL
P32566	P25296		SL
P32566	P36116		SL
P32566	P23201		SL
P32566	P23900		SL
P32566	P23900		SL
P32566	P40395		SL
P32566	P40395		SL
P32566	Q99260		SL
P32566	Q06164		SL
P32566	Q12114		SL
P32566	Q12114		SL
P32566	P36027		SL
P32566	P36027		SL
P32566	P51862		SL
P32566	P51862		SL
P32566	Q06706		SL
P32566	Q06706		SL
P32566	P23642		SL
P32566	P23642		SL
P32566	Q03735		SL
P32566	Q03735		SL
P32566	P40202		SL
P32566	P40202		SL
P32566	P38011		SL
P32566	P16862		SL
P32566	P36224		SL
P32566	P22146		SL
P32566	P22146		SL
P32566	P53858		SL
P32566	P53858		SL
P32566	P53858		SL
P32566	P41832		SL
P32566	P41832		SL
P32566	P41832		SL
P32566	P48562		SL
P32566	P17260		SL
P32566	P17260		SL
P32566	P53741		SL
P32566	P53741		SL
P32566	Q12006		SL
P32566	Q12006		SL
P32566	Q99234		SL
P32566	Q99234		SL
P32566	Q12033		SL
P32566	P09547		SL
P32566	P17157		SL
P32566	Q02831		SL
P32566	Q02831		SL
P32566	Q12224		SL
P32566	Q12224		SL
P32566	Q12224		SL
P32566	Q01454		SL
P50086	P53196		SL
P16861	P16862		SL
